     MC_step       U_adim       M_adim
        5384  -0.1280E+04   0.5750E-01
        5385  -0.1280E+04   0.9500E-01
        5386  -0.1256E+04   0.3250E-01
        5387  -0.1168E+04   0.1500E-01
        5388  -0.1176E+04   0.1375E-01
        5389  -0.1240E+04   0.2250E-01
        5390  -0.1248E+04   0.0000E+00
        5391  -0.1212E+04   0.1125E-01
        5392  -0.1152E+04   0.7375E-01
        5393  -0.1296E+04   0.7875E-01
        5394  -0.1316E+04   0.3750E-01
        5395  -0.1220E+04   0.1875E-01
        5396  -0.1360E+04   0.1000E-01
        5397  -0.1428E+04   0.1500E-01
        5398  -0.1304E+04   0.6000E-01
        5399  -0.1312E+04   0.1250E-01
        5400  -0.1380E+04   0.1875E-01
        5401  -0.1312E+04   0.1250E-02
        5402  -0.1348E+04   0.8750E-01
        5403  -0.1352E+04   0.1250E+00
        5404  -0.1212E+04   0.9000E-01
        5405  -0.1236E+04   0.1288E+00
        5406  -0.1296E+04   0.1350E+00
        5407  -0.1332E+04   0.8750E-01
        5408  -0.1348E+04   0.1275E+00
        5409  -0.1252E+04   0.1338E+00
        5410  -0.1236E+04   0.1313E+00
        5411  -0.1308E+04   0.1087E+00
        5412  -0.1396E+04   0.8875E-01
        5413  -0.1368E+04   0.5250E-01
        5414  -0.1372E+04   0.5250E-01
        5415  -0.1308E+04   0.4250E-01
        5416  -0.1324E+04   0.4750E-01
        5417  -0.1368E+04   0.7125E-01
        5418  -0.1232E+04   0.2500E-01
        5419  -0.1232E+04   0.4125E-01
        5420  -0.1152E+04   0.5125E-01
        5421  -0.1156E+04   0.3500E-01
        5422  -0.1224E+04   0.3125E-01
        5423  -0.1224E+04   0.2875E-01
        5424  -0.1156E+04   0.2500E-01
        5425  -0.1168E+04   0.5750E-01
        5426  -0.1232E+04   0.5375E-01
        5427  -0.1164E+04   0.1175E+00
        5428  -0.1240E+04   0.1250E-01
        5429  -0.1156E+04   0.1125E-01
        5430  -0.1208E+04   0.2500E-01
        5431  -0.1268E+04   0.1250E-01
        5432  -0.1296E+04   0.4125E-01
        5433  -0.1272E+04   0.4750E-01
        5434  -0.1148E+04   0.2250E-01
        5435  -0.1152E+04   0.9625E-01
        5436  -0.1228E+04   0.9750E-01
        5437  -0.1260E+04   0.5375E-01
        5438  -0.1276E+04   0.4875E-01
        5439  -0.1120E+04   0.2125E-01
        5440  -0.1164E+04   0.3750E-02
        5441  -0.1284E+04   0.2125E-01
        5442  -0.1276E+04   0.7500E-02
        5443  -0.1336E+04   0.2625E-01
        5444  -0.1360E+04   0.6250E-02
        5445  -0.1284E+04   0.3250E-01
        5446  -0.1132E+04   0.1250E-02
        5447  -0.1292E+04   0.6250E-02
        5448  -0.1248E+04   0.2500E-02
        5449  -0.1240E+04   0.3375E-01
        5450  -0.1300E+04   0.5000E-01
        5451  -0.1200E+04   0.4125E-01
        5452  -0.1260E+04   0.2875E-01
        5453  -0.1304E+04   0.3750E-02
        5454  -0.1200E+04   0.3875E-01
        5455  -0.1216E+04   0.3625E-01
        5456  -0.1416E+04   0.7500E-02
        5457  -0.1416E+04   0.5000E-02
        5458  -0.1292E+04   0.8750E-02
        5459  -0.1204E+04   0.6250E-02
        5460  -0.1188E+04   0.4375E-01
        5461  -0.1196E+04   0.4000E-01
        5462  -0.1284E+04   0.7500E-02
        5463  -0.1252E+04   0.7500E-02
        5464  -0.1060E+04   0.1000E-01
        5465  -0.1160E+04   0.2250E-01
        5466  -0.1260E+04   0.2000E-01
        5467  -0.1208E+04   0.1250E-01
        5468  -0.1232E+04   0.1500E-01
        5469  -0.1280E+04   0.1250E-02
        5470  -0.1268E+04   0.4125E-01
        5471  -0.1328E+04   0.2875E-01
        5472  -0.1316E+04   0.1000E-01
        5473  -0.1380E+04   0.3750E-02
        5474  -0.1456E+04   0.3750E-01
        5475  -0.1276E+04   0.1625E-01
        5476  -0.1248E+04   0.5000E-01
        5477  -0.1228E+04   0.9750E-01
        5478  -0.1320E+04   0.1363E+00
        5479  -0.1260E+04   0.1438E+00
        5480  -0.1248E+04   0.1313E+00
        5481  -0.1232E+04   0.8125E-01
        5482  -0.1192E+04   0.1100E+00
        5483  -0.1256E+04   0.1100E+00
        5484  -0.1200E+04   0.6875E-01
        5485  -0.1096E+04   0.4875E-01
        5486  -0.1140E+04   0.1025E+00
        5487  -0.1196E+04   0.6625E-01
        5488  -0.1264E+04   0.8500E-01
        5489  -0.1416E+04   0.1125E+00
        5490  -0.1264E+04   0.9375E-01
        5491  -0.1264E+04   0.1388E+00
        5492  -0.1256E+04   0.1375E+00
        5493  -0.1256E+04   0.1250E+00
        5494  -0.1224E+04   0.1000E+00
        5495  -0.1112E+04   0.6750E-01
        5496  -0.1188E+04   0.7375E-01
        5497  -0.1220E+04   0.4500E-01
        5498  -0.1296E+04   0.4125E-01
        5499  -0.1304E+04   0.5500E-01
        5500  -0.1132E+04   0.4125E-01
        5501  -0.1060E+04   0.4125E-01
        5502  -0.1216E+04   0.1175E+00
        5503  -0.1136E+04   0.1225E+00
        5504  -0.1188E+04   0.1175E+00
        5505  -0.1004E+04   0.1000E+00
        5506  -0.1216E+04   0.9375E-01
        5507  -0.1128E+04   0.2125E-01
        5508  -0.1268E+04   0.6250E-01
        5509  -0.1192E+04   0.2750E-01
        5510  -0.1224E+04   0.7625E-01
        5511  -0.1156E+04   0.1000E+00
        5512  -0.1176E+04   0.1188E+00
        5513  -0.1128E+04   0.1125E+00
        5514  -0.1208E+04   0.8125E-01
        5515  -0.1200E+04   0.9125E-01
        5516  -0.1200E+04   0.9750E-01
        5517  -0.1200E+04   0.1400E+00
        5518  -0.1204E+04   0.8250E-01
        5519  -0.1332E+04   0.3750E-01
        5520  -0.1180E+04   0.1250E-01
        5521  -0.1404E+04   0.5000E-01
        5522  -0.1352E+04   0.1125E-01
        5523  -0.1348E+04   0.1375E-01
        5524  -0.1340E+04   0.3375E-01
        5525  -0.1252E+04   0.2750E-01
        5526  -0.1248E+04   0.5250E-01
        5527  -0.1268E+04   0.4375E-01
        5528  -0.1240E+04   0.2375E-01
        5529  -0.1228E+04   0.8375E-01
        5530  -0.1256E+04   0.1038E+00
        5531  -0.1212E+04   0.5750E-01
        5532  -0.1256E+04   0.6000E-01
        5533  -0.1240E+04   0.1075E+00
        5534  -0.1320E+04   0.3500E-01
        5535  -0.1288E+04   0.8750E-02
        5536  -0.1320E+04   0.7500E-02
        5537  -0.1236E+04   0.1000E-01
        5538  -0.1244E+04   0.1000E-01
        5539  -0.1184E+04   0.3750E-02
        5540  -0.1200E+04   0.5000E-02
        5541  -0.1052E+04   0.3750E-02
        5542  -0.1212E+04   0.7250E-01
        5543  -0.1316E+04   0.5125E-01
        5544  -0.1308E+04   0.9875E-01
        5545  -0.1332E+04   0.1025E+00
        5546  -0.1220E+04   0.1087E+00
        5547  -0.1276E+04   0.1100E+00
        5548  -0.1280E+04   0.1300E+00
        5549  -0.1312E+04   0.1125E+00
        5550  -0.1372E+04   0.1013E+00
        5551  -0.1276E+04   0.7000E-01
        5552  -0.1208E+04   0.1100E+00
        5553  -0.1232E+04   0.1188E+00
        5554  -0.1280E+04   0.8125E-01
        5555  -0.1260E+04   0.5625E-01
        5556  -0.1252E+04   0.6875E-01
        5557  -0.1112E+04   0.5000E-01
        5558  -0.1240E+04   0.4250E-01
        5559  -0.1172E+04   0.2500E-01
        5560  -0.1172E+04   0.1750E-01
        5561  -0.1156E+04   0.8750E-01
        5562  -0.1260E+04   0.9625E-01
        5563  -0.1200E+04   0.1038E+00
        5564  -0.1148E+04   0.6375E-01
        5565  -0.1188E+04   0.1375E-01
        5566  -0.1308E+04   0.3750E-01
        5567  -0.1252E+04   0.6375E-01
        5568  -0.1188E+04   0.7500E-01
        5569  -0.1316E+04   0.8375E-01
        5570  -0.1336E+04   0.6750E-01
        5571  -0.1336E+04   0.5750E-01
        5572  -0.1284E+04   0.2125E-01
        5573  -0.1192E+04   0.3375E-01
        5574  -0.1228E+04   0.7500E-01
        5575  -0.1268E+04   0.5125E-01
        5576  -0.1280E+04   0.1250E-02
        5577  -0.1276E+04   0.6375E-01
        5578  -0.1340E+04   0.5750E-01
        5579  -0.1296E+04   0.1625E-01
        5580  -0.1264E+04   0.1375E-01
        5581  -0.1220E+04   0.2000E-01
        5582  -0.1368E+04   0.1375E-01
        5583  -0.1284E+04   0.0000E+00
        5584  -0.1236E+04   0.1750E-01
        5585  -0.1224E+04   0.2500E-02
        5586  -0.1316E+04   0.4625E-01
        5587  -0.1312E+04   0.1125E-01
        5588  -0.1216E+04   0.2500E-02
        5589  -0.1388E+04   0.6250E-02
        5590  -0.1308E+04   0.2500E-02
        5591  -0.1288E+04   0.7500E-02
        5592  -0.1312E+04   0.2875E-01
        5593  -0.1196E+04   0.1750E-01
        5594  -0.1168E+04   0.1625E-01
        5595  -0.1232E+04   0.3750E-01
        5596  -0.1088E+04   0.7500E-02
        5597  -0.1220E+04   0.2375E-01
        5598  -0.1048E+04   0.2500E-01
        5599  -0.1100E+04   0.3625E-01
        5600  -0.1080E+04   0.8375E-01
        5601  -0.1064E+04   0.1113E+00
        5602  -0.1160E+04   0.6375E-01
        5603  -0.1160E+04   0.3875E-01
        5604  -0.1168E+04   0.1250E-01
        5605  -0.1272E+04   0.1625E-01
        5606  -0.1220E+04   0.3500E-01
        5607  -0.1172E+04   0.4500E-01
        5608  -0.1188E+04   0.4375E-01
        5609  -0.1184E+04   0.5250E-01
        5610  -0.1124E+04   0.5750E-01
        5611  -0.1212E+04   0.1625E-01
        5612  -0.1180E+04   0.6250E-02
        5613  -0.1264E+04   0.2000E-01
        5614  -0.1308E+04   0.1625E-01
        5615  -0.1364E+04   0.2250E-01
        5616  -0.1348E+04   0.2500E-01
        5617  -0.1408E+04   0.5500E-01
        5618  -0.1432E+04   0.1875E-01
        5619  -0.1236E+04   0.5000E-01
        5620  -0.1112E+04   0.4875E-01
        5621  -0.1212E+04   0.8000E-01
        5622  -0.1172E+04   0.1013E+00
        5623  -0.1348E+04   0.1038E+00
        5624  -0.1272E+04   0.8875E-01
        5625  -0.1296E+04   0.3875E-01
        5626  -0.1212E+04   0.7875E-01
        5627  -0.1236E+04   0.6875E-01
        5628  -0.1220E+04   0.1087E+00
        5629  -0.1208E+04   0.9375E-01
        5630  -0.1240E+04   0.1038E+00
        5631  -0.1288E+04   0.7375E-01
        5632  -0.1212E+04   0.5875E-01
        5633  -0.1400E+04   0.2250E-01
        5634  -0.1332E+04   0.2500E-01
        5635  -0.1312E+04   0.7500E-02
        5636  -0.1368E+04   0.4000E-01
        5637  -0.1408E+04   0.3875E-01
        5638  -0.1272E+04   0.1000E-01
        5639  -0.1292E+04   0.1000E-01
        5640  -0.1328E+04   0.0000E+00
        5641  -0.1224E+04   0.8750E-02
        5642  -0.1272E+04   0.2875E-01
        5643  -0.1204E+04   0.0000E+00
        5644  -0.1344E+04   0.3625E-01
        5645  -0.1268E+04   0.6625E-01
        5646  -0.1236E+04   0.2250E-01
        5647  -0.1332E+04   0.6250E-02
        5648  -0.1248E+04   0.4000E-01
        5649  -0.1240E+04   0.5000E-01
        5650  -0.1156E+04   0.3000E-01
        5651  -0.1208E+04   0.3750E-02
        5652  -0.1124E+04   0.5750E-01
        5653  -0.1228E+04   0.6250E-01
        5654  -0.1168E+04   0.5625E-01
        5655  -0.1056E+04   0.3750E-02
        5656  -0.1088E+04   0.1250E-01
        5657  -0.1172E+04   0.1000E-01
        5658  -0.1308E+04   0.4875E-01
        5659  -0.1316E+04   0.1313E+00
        5660  -0.1332E+04   0.1375E+00
        5661  -0.1268E+04   0.1087E+00
        5662  -0.1352E+04   0.1250E+00
        5663  -0.1328E+04   0.1100E+00
        5664  -0.1440E+04   0.9000E-01
        5665  -0.1192E+04   0.4875E-01
        5666  -0.1316E+04   0.3000E-01
        5667  -0.1340E+04   0.7875E-01
        5668  -0.1372E+04   0.1087E+00
        5669  -0.1432E+04   0.8625E-01
        5670  -0.1336E+04   0.4125E-01
        5671  -0.1300E+04   0.9125E-01
        5672  -0.1312E+04   0.4500E-01
        5673  -0.1288E+04   0.1375E-01
        5674  -0.1384E+04   0.6250E-02
        5675  -0.1376E+04   0.1000E-01
        5676  -0.1236E+04   0.1250E-01
        5677  -0.1296E+04   0.1750E-01
        5678  -0.1212E+04   0.3625E-01
        5679  -0.1280E+04   0.3750E-01
        5680  -0.1168E+04   0.1625E-01
        5681  -0.1212E+04   0.1375E-01
        5682  -0.1176E+04   0.3375E-01
        5683  -0.1244E+04   0.2250E-01
        5684  -0.1256E+04   0.6000E-01
        5685  -0.1280E+04   0.2375E-01
        5686  -0.1272E+04   0.0000E+00
        5687  -0.1348E+04   0.1000E-01
        5688  -0.1328E+04   0.3375E-01
        5689  -0.1296E+04   0.7125E-01
        5690  -0.1244E+04   0.5625E-01
        5691  -0.1232E+04   0.6125E-01
        5692  -0.1240E+04   0.6500E-01
        5693  -0.1080E+04   0.8250E-01
        5694  -0.1256E+04   0.8625E-01
        5695  -0.1248E+04   0.1550E+00
        5696  -0.1224E+04   0.1013E+00
        5697  -0.1160E+04   0.1225E+00
        5698  -0.1160E+04   0.1062E+00
        5699  -0.1284E+04   0.1025E+00
        5700  -0.1164E+04   0.6625E-01
        5701  -0.1188E+04   0.7125E-01
        5702  -0.1184E+04   0.9000E-01
        5703  -0.1292E+04   0.7875E-01
        5704  -0.1208E+04   0.4625E-01
        5705  -0.1392E+04   0.8250E-01
        5706  -0.1196E+04   0.3625E-01
        5707  -0.1192E+04   0.5000E-01
        5708  -0.1100E+04   0.7375E-01
        5709  -0.1128E+04   0.6750E-01
        5710  -0.1160E+04   0.6125E-01
        5711  -0.1200E+04   0.4500E-01
        5712  -0.1292E+04   0.2750E-01
        5713  -0.1240E+04   0.1625E-01
        5714  -0.1324E+04   0.7500E-02
        5715  -0.1356E+04   0.1750E-01
        5716  -0.1264E+04   0.3375E-01
        5717  -0.1160E+04   0.6000E-01
        5718  -0.1172E+04   0.4000E-01
        5719  -0.1196E+04   0.8625E-01
        5720  -0.1280E+04   0.6250E-01
        5721  -0.1408E+04   0.5750E-01
        5722  -0.1380E+04   0.8500E-01
        5723  -0.1336E+04   0.8625E-01
        5724  -0.1284E+04   0.5875E-01
        5725  -0.1364E+04   0.6875E-01
        5726  -0.1400E+04   0.6000E-01
        5727  -0.1260E+04   0.1263E+00
        5728  -0.1216E+04   0.8750E-01
        5729  -0.1212E+04   0.9000E-01
        5730  -0.1240E+04   0.1275E+00
        5731  -0.1240E+04   0.1450E+00
        5732  -0.1216E+04   0.1475E+00
        5733  -0.1248E+04   0.1550E+00
        5734  -0.1336E+04   0.1825E+00
        5735  -0.1236E+04   0.1862E+00
        5736  -0.1504E+04   0.2288E+00
        5737  -0.1420E+04   0.2525E+00
        5738  -0.1428E+04   0.2612E+00
        5739  -0.1420E+04   0.2538E+00
        5740  -0.1432E+04   0.2150E+00
        5741  -0.1444E+04   0.2075E+00
        5742  -0.1336E+04   0.1837E+00
        5743  -0.1444E+04   0.1963E+00
        5744  -0.1396E+04   0.1537E+00
        5745  -0.1236E+04   0.1487E+00
        5746  -0.1376E+04   0.1588E+00
        5747  -0.1364E+04   0.1950E+00
        5748  -0.1252E+04   0.1350E+00
        5749  -0.1164E+04   0.1250E+00
        5750  -0.1284E+04   0.1625E+00
        5751  -0.1328E+04   0.1825E+00
        5752  -0.1360E+04   0.1613E+00
        5753  -0.1304E+04   0.1663E+00
        5754  -0.1232E+04   0.1775E+00
        5755  -0.1424E+04   0.1212E+00
        5756  -0.1308E+04   0.3500E-01
        5757  -0.1316E+04   0.6875E-01
        5758  -0.1264E+04   0.3750E-01
        5759  -0.1296E+04   0.5125E-01
        5760  -0.1376E+04   0.7250E-01
        5761  -0.1284E+04   0.8375E-01
        5762  -0.1276E+04   0.1500E-01
        5763  -0.1212E+04   0.7000E-01
        5764  -0.1220E+04   0.6250E-01
        5765  -0.1272E+04   0.3375E-01
        5766  -0.1264E+04   0.2250E-01
        5767  -0.1300E+04   0.1000E-01
        5768  -0.1140E+04   0.1375E-01
        5769  -0.1264E+04   0.4125E-01
        5770  -0.1152E+04   0.5875E-01
        5771  -0.1176E+04   0.1875E-01
        5772  -0.1248E+04   0.3375E-01
        5773  -0.1240E+04   0.4750E-01
        5774  -0.1212E+04   0.6750E-01
        5775  -0.1300E+04   0.9000E-01
        5776  -0.1212E+04   0.3500E-01
        5777  -0.1236E+04   0.5250E-01
        5778  -0.1252E+04   0.3625E-01
        5779  -0.1200E+04   0.4250E-01
        5780  -0.1184E+04   0.8750E-01
        5781  -0.1252E+04   0.6375E-01
        5782  -0.1248E+04   0.3375E-01
        5783  -0.1144E+04   0.3375E-01
        5784  -0.1160E+04   0.4750E-01
        5785  -0.1248E+04   0.6125E-01
        5786  -0.1248E+04   0.8750E-01
        5787  -0.1184E+04   0.8750E-01
        5788  -0.1220E+04   0.8250E-01
        5789  -0.1212E+04   0.8250E-01
        5790  -0.1164E+04   0.1100E+00
        5791  -0.1120E+04   0.9500E-01
        5792  -0.1280E+04   0.1188E+00
        5793  -0.1280E+04   0.1562E+00
        5794  -0.1172E+04   0.1638E+00
        5795  -0.1148E+04   0.9125E-01
        5796  -0.1232E+04   0.1175E+00
        5797  -0.1128E+04   0.7375E-01
        5798  -0.1064E+04   0.1125E+00
        5799  -0.1208E+04   0.9000E-01
        5800  -0.1232E+04   0.1025E+00
        5801  -0.1232E+04   0.1038E+00
        5802  -0.1312E+04   0.1925E+00
        5803  -0.1244E+04   0.1875E+00
        5804  -0.1264E+04   0.1775E+00
        5805  -0.1320E+04   0.1562E+00
        5806  -0.1392E+04   0.2038E+00
        5807  -0.1352E+04   0.1787E+00
        5808  -0.1276E+04   0.1800E+00
        5809  -0.1296E+04   0.1600E+00
        5810  -0.1172E+04   0.1288E+00
        5811  -0.1264E+04   0.1175E+00
        5812  -0.1356E+04   0.1400E+00
        5813  -0.1340E+04   0.1200E+00
        5814  -0.1328E+04   0.1025E+00
        5815  -0.1292E+04   0.7250E-01
        5816  -0.1244E+04   0.4125E-01
        5817  -0.1220E+04   0.6500E-01
        5818  -0.1248E+04   0.1013E+00
        5819  -0.1260E+04   0.8500E-01
        5820  -0.1244E+04   0.3750E-01
        5821  -0.1224E+04   0.3125E-01
        5822  -0.1200E+04   0.6250E-02
        5823  -0.1244E+04   0.3750E-02
        5824  -0.1276E+04   0.1875E-01
        5825  -0.1284E+04   0.2000E-01
        5826  -0.1216E+04   0.2875E-01
        5827  -0.1260E+04   0.6125E-01
        5828  -0.1336E+04   0.4250E-01
        5829  -0.1308E+04   0.6625E-01
        5830  -0.1316E+04   0.2875E-01
        5831  -0.1392E+04   0.8250E-01
        5832  -0.1452E+04   0.5375E-01
        5833  -0.1476E+04   0.5625E-01
        5834  -0.1504E+04   0.7875E-01
        5835  -0.1352E+04   0.9000E-01
        5836  -0.1172E+04   0.7500E-02
        5837  -0.1116E+04   0.2250E-01
        5838  -0.1120E+04   0.8000E-01
        5839  -0.1140E+04   0.6750E-01
        5840  -0.1144E+04   0.6000E-01
        5841  -0.1168E+04   0.8625E-01
        5842  -0.1136E+04   0.6250E-02
        5843  -0.1228E+04   0.3375E-01
        5844  -0.1320E+04   0.5000E-01
        5845  -0.1176E+04   0.5375E-01
        5846  -0.1128E+04   0.2000E-01
        5847  -0.1148E+04   0.3125E-01
        5848  -0.1220E+04   0.6625E-01
        5849  -0.1248E+04   0.1125E-01
        5850  -0.1204E+04   0.2125E-01
        5851  -0.1028E+04   0.3375E-01
        5852  -0.1084E+04   0.3625E-01
        5853  -0.1160E+04   0.1750E-01
        5854  -0.1108E+04   0.1250E-02
        5855  -0.1044E+04   0.4750E-01
        5856  -0.9800E+03   0.6125E-01
        5857  -0.1012E+04   0.6250E-01
        5858  -0.1008E+04   0.2250E-01
        5859  -0.1056E+04   0.2500E-01
        5860  -0.1044E+04   0.4375E-01
        5861  -0.1072E+04   0.4750E-01
        5862  -0.1072E+04   0.5125E-01
        5863  -0.1128E+04   0.2625E-01
        5864  -0.1156E+04   0.3750E-02
        5865  -0.1216E+04   0.1750E-01
        5866  -0.1152E+04   0.1125E-01
        5867  -0.1108E+04   0.2500E-02
        5868  -0.1124E+04   0.3375E-01
        5869  -0.1164E+04   0.4250E-01
        5870  -0.1220E+04   0.6500E-01
        5871  -0.1144E+04   0.1250E+00
        5872  -0.1176E+04   0.1250E+00
        5873  -0.1164E+04   0.1212E+00
        5874  -0.1112E+04   0.1275E+00
        5875  -0.1140E+04   0.1025E+00
        5876  -0.1264E+04   0.8625E-01
        5877  -0.1216E+04   0.7000E-01
        5878  -0.1184E+04   0.4875E-01
        5879  -0.1248E+04   0.7500E-01
        5880  -0.1348E+04   0.6875E-01
        5881  -0.1332E+04   0.2125E-01
        5882  -0.1212E+04   0.5000E-01
        5883  -0.1252E+04   0.8000E-01
        5884  -0.1276E+04   0.6625E-01
        5885  -0.1324E+04   0.6000E-01
        5886  -0.1220E+04   0.6250E-01
        5887  -0.1200E+04   0.9250E-01
        5888  -0.1164E+04   0.1212E+00
        5889  -0.1188E+04   0.9375E-01
        5890  -0.1216E+04   0.1875E-01
        5891  -0.1108E+04   0.6250E-02
        5892  -0.1108E+04   0.1250E-01
        5893  -0.1104E+04   0.1750E-01
        5894  -0.1236E+04   0.3750E-01
        5895  -0.1096E+04   0.1875E-01
        5896  -0.1140E+04   0.3000E-01
        5897  -0.1176E+04   0.3125E-01
        5898  -0.1144E+04   0.4375E-01
        5899  -0.1300E+04   0.2000E-01
        5900  -0.1236E+04   0.3125E-01
        5901  -0.1252E+04   0.1250E-02
        5902  -0.1292E+04   0.5000E-02
        5903  -0.1200E+04   0.1500E-01
        5904  -0.1120E+04   0.9000E-01
        5905  -0.1148E+04   0.2625E-01
        5906  -0.1276E+04   0.7250E-01
        5907  -0.1200E+04   0.4500E-01
        5908  -0.1088E+04   0.2500E-01
        5909  -0.1244E+04   0.6625E-01
        5910  -0.1248E+04   0.2375E-01
        5911  -0.1248E+04   0.5750E-01
        5912  -0.1180E+04   0.3875E-01
        5913  -0.1228E+04   0.4625E-01
        5914  -0.1252E+04   0.5000E-01
        5915  -0.1268E+04   0.2500E-02
        5916  -0.1316E+04   0.2625E-01
        5917  -0.1316E+04   0.3500E-01
        5918  -0.1252E+04   0.5500E-01
        5919  -0.1312E+04   0.1013E+00
        5920  -0.1208E+04   0.4625E-01
        5921  -0.1220E+04   0.8250E-01
        5922  -0.1152E+04   0.1250E-02
        5923  -0.1248E+04   0.2250E-01
        5924  -0.1292E+04   0.4625E-01
        5925  -0.1240E+04   0.4625E-01
        5926  -0.1380E+04   0.4625E-01
        5927  -0.1360E+04   0.2875E-01
        5928  -0.1436E+04   0.1125E-01
        5929  -0.1396E+04   0.1250E-01
        5930  -0.1332E+04   0.3750E-02
        5931  -0.1328E+04   0.8250E-01
        5932  -0.1272E+04   0.2875E-01
        5933  -0.1312E+04   0.6500E-01
        5934  -0.1192E+04   0.1163E+00
        5935  -0.1228E+04   0.1163E+00
        5936  -0.1284E+04   0.1675E+00
        5937  -0.1268E+04   0.1413E+00
        5938  -0.1340E+04   0.1613E+00
        5939  -0.1112E+04   0.1450E+00
        5940  -0.1332E+04   0.9625E-01
        5941  -0.1372E+04   0.1588E+00
        5942  -0.1224E+04   0.1212E+00
        5943  -0.1296E+04   0.1125E+00
        5944  -0.1248E+04   0.9250E-01
        5945  -0.1308E+04   0.1288E+00
        5946  -0.1236E+04   0.1087E+00
        5947  -0.1284E+04   0.1050E+00
        5948  -0.1248E+04   0.1237E+00
        5949  -0.1252E+04   0.1188E+00
        5950  -0.1248E+04   0.1250E+00
        5951  -0.1324E+04   0.1100E+00
        5952  -0.1260E+04   0.1188E+00
        5953  -0.1236E+04   0.1250E+00
        5954  -0.1332E+04   0.1013E+00
        5955  -0.1244E+04   0.9875E-01
        5956  -0.1348E+04   0.8125E-01
        5957  -0.1296E+04   0.1275E+00
        5958  -0.1276E+04   0.7500E-01
        5959  -0.1252E+04   0.9750E-01
        5960  -0.1100E+04   0.7125E-01
        5961  -0.1128E+04   0.4875E-01
        5962  -0.1184E+04   0.2000E-01
        5963  -0.1124E+04   0.1250E-01
        5964  -0.1152E+04   0.2500E-02
        5965  -0.1164E+04   0.4250E-01
        5966  -0.1220E+04   0.1500E-01
        5967  -0.1348E+04   0.2000E-01
        5968  -0.1332E+04   0.4000E-01
        5969  -0.1200E+04   0.5125E-01
        5970  -0.1156E+04   0.1500E-01
        5971  -0.1168E+04   0.3625E-01
        5972  -0.1240E+04   0.6125E-01
        5973  -0.1276E+04   0.8000E-01
        5974  -0.1296E+04   0.1125E+00
        5975  -0.1120E+04   0.7125E-01
        5976  -0.1240E+04   0.1250E-02
        5977  -0.1284E+04   0.3750E-02
        5978  -0.1340E+04   0.8875E-01
        5979  -0.1252E+04   0.3625E-01
        5980  -0.1268E+04   0.0000E+00
        5981  -0.1132E+04   0.3750E-01
        5982  -0.1212E+04   0.4000E-01
        5983  -0.1236E+04   0.4500E-01
        5984  -0.1340E+04   0.3125E-01
        5985  -0.1264E+04   0.7500E-01
        5986  -0.1284E+04   0.5125E-01
        5987  -0.1368E+04   0.6125E-01
        5988  -0.1264E+04   0.2500E-01
        5989  -0.1312E+04   0.0000E+00
        5990  -0.1292E+04   0.2250E-01
        5991  -0.1240E+04   0.7125E-01
        5992  -0.1232E+04   0.1100E+00
        5993  -0.1332E+04   0.9125E-01
        5994  -0.1316E+04   0.8125E-01
        5995  -0.1304E+04   0.6875E-01
        5996  -0.1300E+04   0.7875E-01
        5997  -0.1216E+04   0.2250E-01
        5998  -0.1236E+04   0.1875E-01
        5999  -0.1172E+04   0.5375E-01
        6000  -0.1204E+04   0.4500E-01
        6001  -0.1160E+04   0.7750E-01
        6002  -0.1132E+04   0.8875E-01
        6003  -0.1128E+04   0.7375E-01
        6004  -0.1084E+04   0.6375E-01
        6005  -0.1224E+04   0.7875E-01
        6006  -0.1208E+04   0.4500E-01
        6007  -0.1300E+04   0.3750E-02
        6008  -0.1284E+04   0.4375E-01
        6009  -0.1284E+04   0.3750E-01
        6010  -0.1224E+04   0.5000E-02
        6011  -0.1236E+04   0.6375E-01
        6012  -0.1280E+04   0.6000E-01
        6013  -0.1248E+04   0.8500E-01
        6014  -0.1368E+04   0.9875E-01
        6015  -0.1256E+04   0.1675E+00
        6016  -0.1248E+04   0.1500E+00
        6017  -0.1288E+04   0.1413E+00
        6018  -0.1132E+04   0.9125E-01
        6019  -0.1208E+04   0.9625E-01
        6020  -0.1252E+04   0.8250E-01
        6021  -0.1208E+04   0.1025E+00
        6022  -0.1192E+04   0.6250E-02
        6023  -0.1240E+04   0.2625E-01
        6024  -0.1160E+04   0.4750E-01
        6025  -0.1156E+04   0.5000E-02
        6026  -0.1112E+04   0.3375E-01
        6027  -0.1228E+04   0.8750E-02
        6028  -0.1136E+04   0.2000E-01
        6029  -0.1128E+04   0.6875E-01
        6030  -0.1244E+04   0.4500E-01
        6031  -0.1264E+04   0.2625E-01
        6032  -0.1232E+04   0.4125E-01
        6033  -0.1180E+04   0.2500E-02
        6034  -0.1312E+04   0.1625E-01
        6035  -0.1352E+04   0.1250E-02
        6036  -0.1224E+04   0.1250E-01
        6037  -0.1228E+04   0.3750E-01
        6038  -0.1200E+04   0.3125E-01
        6039  -0.1320E+04   0.1200E+00
        6040  -0.1228E+04   0.1087E+00
        6041  -0.1300E+04   0.8250E-01
        6042  -0.1292E+04   0.8000E-01
        6043  -0.1256E+04   0.6125E-01
        6044  -0.1352E+04   0.5875E-01
        6045  -0.1320E+04   0.1288E+00
        6046  -0.1272E+04   0.1650E+00
        6047  -0.1116E+04   0.8625E-01
        6048  -0.1340E+04   0.1125E+00
